t_trial_s,face_detected,pose_detected,avg_ar,l_wrist_hip,r_wrist_hip,mid_shoulder_x,l_ankle_x,r_ankle_x,l_foot_y,r_foot_y,l_hip_angle,r_hip_angle,raw_EYES_OPEN,raw_HANDS_OFF_HIPS,raw_STUMBLE_SWAY,raw_HIP_ABDUCTION,raw_FOOT_LIFT
0.793,True,True,0.0385,0.1239,0.1196,0.6217,0.6973,0.5831,0.894,0.8871,166.42,163.95,False,False,False,False,False
0.828,True,True,0.0512,0.1237,0.1193,0.6212,0.6973,0.5829,0.894,0.887,166.38,164.14,False,False,False,False,False
0.862,True,True,0.0472,0.1233,0.1194,0.6205,0.6971,0.5829,0.8939,0.8868,166.51,163.78,False,False,False,False,False
0.897,True,True,0.0474,0.1238,0.1193,0.6198,0.6971,0.5829,0.894,0.8867,166.6,163.62,False,False,False,False,False
0.931,True,True,0.0462,0.1241,0.1196,0.6192,0.6971,0.5829,0.8939,0.8868,166.66,163.5,False,False,False,False,False
0.966,True,True,0.0489,0.1238,0.1188,0.6185,0.6971,0.5827,0.894,0.8868,166.64,163.83,False,False,False,False,False
1.0,True,True,0.0381,0.124,0.119,0.6177,0.6971,0.5827,0.894,0.8868,166.95,163.49,False,False,False,False,False
1.034,True,True,0.0374,0.1245,0.1205,0.6172,0.6971,0.5827,0.894,0.8868,167.04,163.54,False,False,False,False,False
1.069,True,True,0.0447,0.1245,0.1216,0.6165,0.6971,0.5827,0.8941,0.8869,167.07,163.58,False,False,False,False,False
1.103,True,True,0.0421,0.1249,0.1231,0.6162,0.6971,0.5827,0.894,0.8869,167.08,163.68,False,False,False,False,False
1.138,True,True,0.0591,0.1248,0.1259,0.6153,0.697,0.5825,0.8941,0.8869,167.0,163.64,False,False,False,False,False
1.172,True,True,0.0569,0.1237,0.1255,0.6146,0.697,0.5825,0.8941,0.8868,166.81,163.5,False,False,False,False,False
1.207,True,True,0.0565,0.1243,0.1259,0.6148,0.6974,0.5825,0.8945,0.8867,166.75,163.62,False,False,False,False,False
1.241,True,True,0.0423,0.1245,0.1328,0.6146,0.6979,0.5827,0.8948,0.8867,166.73,163.64,False,False,False,False,False
1.276,True,True,0.0438,0.1258,0.1339,0.6143,0.6978,0.5827,0.8952,0.8868,166.75,164.12,False,False,False,False,False
1.31,True,True,0.0235,0.1269,0.1346,0.6135,0.6979,0.5825,0.8955,0.8866,166.63,163.86,False,False,False,False,False
1.345,True,True,0.0254,0.128,0.1345,0.6128,0.6979,0.5822,0.8955,0.8864,166.4,163.78,False,False,False,False,False
1.379,True,True,0.0228,0.1293,0.1356,0.6116,0.6976,0.582,0.8958,0.8863,166.36,163.73,False,False,False,False,False
1.414,True,True,0.0093,0.1308,0.1362,0.6107,0.6977,0.582,0.8959,0.8863,166.16,163.99,False,False,False,False,False
1.448,True,True,0.0178,0.13,0.137,0.6085,0.6977,0.5821,0.896,0.8863,166.27,163.58,False,False,False,False,False
1.483,True,True,0.0189,0.1309,0.1376,0.6077,0.6976,0.5821,0.896,0.8863,165.96,163.48,False,False,False,False,False
1.517,True,True,0.0192,0.1317,0.1401,0.6064,0.6977,0.582,0.8961,0.8863,165.86,163.43,False,False,False,False,False
1.552,True,True,0.0201,0.1327,0.139,0.6043,0.6975,0.5819,0.896,0.8863,166.06,163.55,False,False,False,False,False
1.586,True,True,0.0211,0.1369,0.1372,0.6027,0.6972,0.5819,0.8961,0.8868,165.52,163.96,False,False,False,False,False
1.621,True,True,0.0238,0.1366,0.1401,0.6008,0.6979,0.5817,0.8962,0.8867,165.64,164.07,False,False,False,False,False
1.655,True,True,0.0235,0.1363,0.1386,0.5989,0.6979,0.5817,0.8963,0.8868,165.38,164.63,False,False,False,False,False
1.69,True,True,0.0243,0.135,0.1387,0.5974,0.6978,0.5816,0.8965,0.8868,164.85,165.58,False,False,False,False,False
1.724,True,True,0.0269,0.1352,0.1395,0.5959,0.6978,0.5826,0.8965,0.8871,164.89,165.54,False,False,False,False,False
1.759,True,True,0.0371,0.1316,0.1397,0.594,0.6978,0.5825,0.8966,0.8873,163.88,166.13,False,False,False,False,False
1.793,True,True,0.0408,0.1322,0.1444,0.5909,0.6976,0.5829,0.8968,0.8879,164.22,166.16,False,False,False,False,False
1.828,True,True,0.043,0.1324,0.1533,0.5884,0.6974,0.5824,0.8969,0.8881,164.38,166.0,False,False,False,False,False
1.862,True,True,0.0469,0.1336,0.1521,0.5852,0.6968,0.5822,0.8969,0.8885,164.11,166.44,False,False,False,False,False
1.897,True,True,0.0499,0.1329,0.1484,0.582,0.6965,0.5821,0.897,0.8888,163.85,167.45,False,False,False,False,False
1.931,True,True,0.048,0.1275,0.1511,0.5791,0.6982,0.5827,0.8966,0.8894,163.94,167.84,False,False,False,False,False
1.966,True,True,0.0513,0.1241,0.1501,0.5762,0.7003,0.5827,0.8967,0.8894,163.88,167.79,False,False,False,False,False
2.0,True,True,0.0602,0.121,0.1421,0.5717,0.7051,0.5829,0.8967,0.8898,162.6,170.96,False,False,False,False,False
2.034,True,True,0.0732,0.117,0.1404,0.5695,0.7069,0.5833,0.8963,0.8898,161.16,172.93,False,False,False,False,False
2.069,True,True,0.0767,0.1158,0.1364,0.5674,0.7055,0.5832,0.8988,0.8908,161.26,174.31,False,False,False,False,False
2.103,True,True,0.0892,0.1156,0.1334,0.5658,0.6958,0.583,0.9058,0.8935,163.52,174.73,False,False,False,False,False
2.138,True,True,0.0956,0.1125,0.1287,0.5635,0.6689,0.5829,0.9217,0.9181,167.9,174.01,False,False,False,False,False
2.172,True,True,0.0909,0.1114,0.1277,0.5622,0.6215,0.5861,0.9436,0.925,169.52,173.3,False,False,True,False,False
2.207,True,True,0.0622,0.1142,0.1225,0.5607,0.5853,0.5909,0.9667,0.9259,170.77,173.82,False,False,True,False,False
2.241,True,True,0.0464,0.1115,0.1218,0.5595,0.5469,0.5908,0.9839,0.9664,170.83,175.02,False,False,True,False,False
2.276,True,True,0.0411,0.116,0.1208,0.5587,0.5276,0.5586,0.9896,0.9231,173.28,175.2,False,False,True,False,False
2.31,True,True,0.0479,0.1206,0.1225,0.5587,0.5154,0.5493,0.9948,0.9294,175.25,176.24,False,False,False,False,False
2.345,True,True,0.0546,0.1239,0.1211,0.5581,0.511,0.5441,0.9999,0.9448,175.18,176.24,False,False,False,False,False
2.379,True,True,0.0441,0.1212,0.1202,0.5545,0.5079,0.5362,0.9978,0.9534,176.0,173.48,False,False,False,False,False
2.414,True,True,0.057,0.1217,0.1197,0.5538,0.5106,0.5347,0.9968,0.9542,174.82,165.07,False,False,False,False,False
2.448,True,True,0.0383,0.1212,0.12,0.5511,0.513,0.5318,1.0011,0.9513,174.48,153.79,False,False,False,False,False
2.483,True,True,0.0305,0.1203,0.1185,0.5496,0.5078,0.5333,1.0062,0.9618,173.95,153.91,False,False,False,False,False
2.517,True,True,0.0407,0.1197,0.1176,0.5493,0.5094,0.5343,1.002,0.9607,172.51,154.13,False,False,False,False,False
2.552,True,True,0.0187,0.1178,0.1157,0.549,0.5106,0.5342,1.0002,0.9647,171.45,155.69,False,False,False,False,False
2.586,True,True,0.0175,0.1177,0.1172,0.5481,0.5122,0.5335,1.0006,0.9627,171.27,156.1,False,False,False,False,False
2.621,True,True,0.0253,0.1159,0.1173,0.5471,0.5124,0.5336,0.9992,0.9608,171.17,157.36,False,False,False,False,False
2.655,True,True,0.0222,0.1172,0.1179,0.5474,0.514,0.534,0.9988,0.9603,170.08,160.25,False,False,False,False,False
2.69,True,True,0.0161,0.1177,0.1188,0.5475,0.5142,0.5341,0.9983,0.9595,170.08,162.46,False,False,False,False,False
2.724,True,True,0.0198,0.1177,0.1191,0.5478,0.5148,0.5389,0.9976,0.9594,169.99,165.77,False,False,False,False,False
2.759,True,True,0.0162,0.1171,0.1179,0.5478,0.515,0.5424,0.9972,0.9578,170.4,167.69,False,False,False,False,False
2.793,True,True,0.029,0.1153,0.1204,0.5484,0.5173,0.5442,0.9964,0.9576,170.51,168.73,False,False,False,False,False
2.828,True,True,0.0303,0.1147,0.1238,0.5486,0.5176,0.5469,0.9963,0.9571,171.0,169.25,False,False,False,False,False
2.862,True,True,0.0233,0.1185,0.1238,0.5498,0.5235,0.5485,0.9956,0.9555,170.91,171.0,False,False,False,False,False
2.897,True,True,0.0203,0.1133,0.1259,0.551,0.5261,0.5489,0.9943,0.9517,171.7,170.74,False,False,False,False,False
2.931,True,True,0.0219,0.1137,0.1259,0.553,0.5292,0.5502,0.992,0.9466,171.52,172.2,False,False,False,False,False
2.966,True,True,0.0152,0.1114,0.1243,0.5534,0.5367,0.5535,0.9905,0.9432,172.3,171.59,False,False,False,False,False
3.0,True,True,0.022,0.109,0.1247,0.5543,0.5537,0.5755,0.9856,0.9528,170.04,171.41,False,False,False,False,False
3.034,True,True,0.023,0.1081,0.1212,0.5543,0.5696,0.5808,0.9807,0.9533,169.58,170.67,False,False,False,False,False
3.069,True,True,0.0305,0.1074,0.1222,0.5561,0.5824,0.5812,0.9752,0.9515,169.89,170.56,False,False,False,False,False
3.103,True,True,0.0233,0.1078,0.1209,0.5567,0.5892,0.5798,0.9675,0.9515,171.06,170.17,False,False,False,False,False
3.138,True,True,0.0543,0.109,0.1204,0.5569,0.5975,0.5789,0.9639,0.943,171.65,170.27,False,False,False,False,False
3.172,True,True,0.0484,0.1082,0.1186,0.5575,0.6057,0.5785,0.9584,0.935,172.25,170.31,False,False,False,False,False
3.207,True,True,0.0614,0.1059,0.1152,0.5578,0.6216,0.5769,0.9516,0.9276,171.89,169.5,False,False,False,False,False
3.241,True,True,0.062,0.1089,0.1145,0.5578,0.6463,0.5761,0.9477,0.9125,170.51,169.63,False,False,False,False,False
3.276,True,True,0.0508,0.1079,0.1147,0.5578,0.6619,0.5759,0.9392,0.9038,169.59,169.39,False,False,False,False,False
3.31,True,True,0.0393,0.1128,0.1155,0.5577,0.6749,0.5754,0.933,0.8989,169.96,168.72,False,False,False,False,False
3.345,True,True,0.0479,0.1135,0.1142,0.5571,0.6762,0.5751,0.9266,0.896,170.16,167.58,False,False,False,False,False
3.379,True,True,0.0412,0.1195,0.11,0.5568,0.6738,0.5748,0.9228,0.897,169.03,167.97,False,False,False,False,False
3.414,True,True,0.0439,0.116,0.1065,0.5564,0.6753,0.5747,0.9207,0.8963,168.49,167.22,False,False,False,False,False
3.448,True,True,0.0531,0.1158,0.1066,0.5558,0.6788,0.5746,0.921,0.8969,168.65,166.56,False,False,False,False,False
3.483,True,True,0.0544,0.1165,0.1041,0.555,0.6783,0.5742,0.9212,0.8969,168.25,165.79,False,False,False,False,False
3.517,True,True,0.0896,0.1164,0.1049,0.5537,0.6789,0.5735,0.9212,0.8967,168.95,165.51,False,False,False,False,False
3.552,True,True,0.067,0.1166,0.1064,0.5518,0.6784,0.5733,0.9209,0.8966,169.63,164.68,False,False,False,False,False
3.586,True,True,0.0714,0.1173,0.1077,0.5497,0.6768,0.573,0.9206,0.8972,169.79,164.58,False,False,False,False,False
3.621,True,True,0.0385,0.1163,0.1093,0.5468,0.6759,0.5728,0.9201,0.8971,170.99,163.47,False,False,False,False,False
3.655,True,True,0.0482,0.1152,0.1094,0.5422,0.6757,0.5727,0.9199,0.8973,172.51,160.86,False,False,False,False,False
3.69,True,True,0.0443,0.1154,0.1101,0.5392,0.6756,0.5726,0.9186,0.8974,173.84,158.62,False,False,False,False,False
3.724,True,True,0.0688,0.116,0.1108,0.5366,0.6769,0.5726,0.919,0.8971,174.96,157.26,False,False,False,False,False
3.759,True,True,0.0618,0.1152,0.1125,0.5344,0.6776,0.5727,0.9189,0.895,177.05,155.43,False,False,False,False,False
3.793,True,True,0.0573,0.1147,0.1139,0.5316,0.6778,0.5744,0.9188,0.894,178.84,153.89,False,False,False,False,False
3.828,True,True,0.0583,0.1132,0.1138,0.5283,0.6794,0.5747,0.919,0.8935,178.85,152.52,False,False,False,False,False
3.862,True,True,0.0579,0.1113,0.1127,0.5233,0.6812,0.5756,0.919,0.8934,176.13,150.0,False,False,False,True,False
3.897,True,True,0.0488,0.1102,0.1144,0.5204,0.681,0.5756,0.9194,0.8936,174.75,148.35,False,False,False,True,False
3.931,True,True,0.0258,0.1094,0.115,0.5185,0.6816,0.5756,0.9194,0.8937,173.58,146.53,False,False,False,True,False
3.966,True,True,0.0154,0.1098,0.1136,0.5165,0.6848,0.5752,0.9187,0.8937,172.03,144.4,False,False,False,True,False
4.0,True,True,0.0143,0.1079,0.1141,0.5157,0.6887,0.5755,0.9088,0.8931,169.43,141.51,False,False,False,True,False
4.034,True,True,0.0154,0.1067,0.1142,0.5158,0.692,0.5755,0.9057,0.8929,168.27,140.4,False,False,False,True,False
4.069,True,True,0.0332,0.107,0.113,0.5168,0.6952,0.5755,0.9041,0.8928,167.07,140.42,False,False,False,True,False
4.103,True,True,0.0162,0.1067,0.114,0.5181,0.6967,0.5756,0.9034,0.892,165.95,139.99,False,False,False,True,False
4.138,True,True,0.0158,0.1059,0.1118,0.5207,0.698,0.5756,0.9037,0.8921,165.81,140.02,False,False,False,True,False
4.172,True,True,0.0439,0.1059,0.1103,0.5251,0.6985,0.5758,0.9026,0.8921,166.33,140.15,False,False,False,True,False
4.207,True,True,0.0526,0.1092,0.1076,0.5296,0.6986,0.5761,0.902,0.8921,166.56,140.36,False,False,False,True,False
4.241,True,True,0.0543,0.1118,0.1058,0.5384,0.6991,0.577,0.9018,0.892,169.53,142.27,False,False,False,True,False
4.276,True,True,0.0374,0.1151,0.1058,0.5477,0.698,0.579,0.9021,0.8919,172.01,145.13,False,False,False,True,False
4.31,True,True,0.0411,0.1188,0.1079,0.5591,0.6964,0.5818,0.9022,0.8911,175.51,147.11,False,False,False,True,False
4.345,True,True,0.0408,0.1193,0.1102,0.5708,0.6966,0.5826,0.9023,0.8902,179.38,148.74,False,False,False,True,False
4.379,True,True,0.0398,0.121,0.1106,0.5834,0.6975,0.5837,0.9029,0.889,176.74,151.36,False,False,False,False,False
4.414,True,True,0.0248,0.1222,0.11,0.5955,0.6978,0.5839,0.903,0.889,174.59,153.87,False,False,False,False,False
4.448,True,True,0.0162,0.1214,0.1097,0.6064,0.6979,0.5841,0.9026,0.889,172.35,156.0,False,False,False,False,False
4.483,True,True,0.0065,0.124,0.1096,0.6154,0.6981,0.584,0.9013,0.889,170.78,156.88,False,False,False,False,False
4.517,True,True,0.0016,0.1243,0.1076,0.6225,0.6982,0.584,0.9014,0.8893,170.54,158.53,False,False,False,False,False
4.552,True,True,0.0079,0.1251,0.1061,0.6282,0.6983,0.5839,0.9014,0.8893,169.43,159.51,False,False,False,False,False
4.586,True,True,0.0169,0.1236,0.1059,0.6345,0.6976,0.5839,0.9012,0.8894,168.69,160.75,False,False,False,False,False
4.621,True,True,0.01,0.1216,0.1051,0.6386,0.697,0.5849,0.9012,0.8895,168.23,161.9,False,False,False,False,False
4.655,True,True,0.0136,0.1211,0.105,0.6439,0.697,0.5857,0.9014,0.8895,167.56,163.54,False,False,False,False,False
4.69,True,True,0.0194,0.1207,0.1062,0.6487,0.6972,0.5861,0.9016,0.8895,167.12,165.03,False,False,False,False,False
4.724,True,True,0.0112,0.1211,0.107,0.6498,0.6974,0.5864,0.9018,0.8896,166.74,165.17,False,False,False,False,False
4.759,True,True,0.0267,0.1203,0.1076,0.6516,0.6978,0.5866,0.9023,0.8896,166.59,165.43,False,False,False,False,False
4.793,True,True,0.0334,0.1199,0.1079,0.6527,0.6979,0.5868,0.9024,0.8896,166.25,165.66,False,False,False,False,False
4.828,True,True,0.036,0.1196,0.1087,0.6538,0.699,0.587,0.9025,0.8896,166.02,165.85,False,False,False,False,False
4.862,True,True,0.0348,0.1192,0.109,0.6552,0.699,0.587,0.9025,0.8896,165.57,166.19,False,False,False,False,False
4.897,True,True,0.0283,0.1196,0.109,0.6562,0.6995,0.5873,0.9027,0.8894,165.26,166.28,False,False,False,False,False
4.931,True,True,0.027,0.1217,0.1094,0.6576,0.6989,0.5874,0.903,0.8894,164.89,166.83,False,False,False,False,False
4.966,True,True,0.0274,0.1215,0.1099,0.6579,0.6995,0.5874,0.9028,0.8891,164.48,166.96,False,False,False,False,False
5.0,True,True,0.0116,0.1212,0.1101,0.6582,0.6994,0.5876,0.9028,0.8885,164.06,167.04,False,False,False,False,False
5.034,True,True,0.0215,0.1188,0.1103,0.6579,0.6995,0.5874,0.9028,0.888,163.97,166.87,False,False,False,False,False
5.069,True,True,0.0307,0.1178,0.1106,0.6583,0.6996,0.5878,0.9026,0.8879,164.12,167.0,False,False,False,False,False
5.103,True,True,0.0309,0.1163,0.111,0.6583,0.6999,0.5878,0.9022,0.8878,163.76,167.26,False,False,False,False,False
5.138,True,True,0.0333,0.1147,0.1111,0.6581,0.6999,0.5877,0.9019,0.8875,163.72,167.27,False,False,False,False,False
5.172,True,True,0.0312,0.1142,0.1118,0.6577,0.7,0.5877,0.9015,0.8875,163.75,167.41,False,False,False,False,False
5.207,True,True,0.0253,0.1153,0.1118,0.6577,0.6997,0.5876,0.9013,0.8874,163.79,167.05,False,False,False,False,False
5.241,True,True,0.0163,0.1165,0.1113,0.6564,0.6997,0.5876,0.9013,0.8874,164.21,166.98,False,False,False,False,False
5.276,True,True,0.0248,0.1177,0.1119,0.6555,0.6995,0.5876,0.9013,0.8874,164.74,166.76,False,False,False,False,False
5.31,True,True,0.022,0.1179,0.1116,0.6539,0.6993,0.5875,0.9012,0.8873,165.42,166.62,False,False,False,False,False
5.345,True,True,0.0213,0.1192,0.1117,0.6531,0.6988,0.5874,0.9012,0.8873,165.85,166.74,False,False,False,False,False
5.379,True,True,0.0221,0.1204,0.1117,0.6518,0.6978,0.5873,0.9011,0.8876,166.29,166.5,False,False,False,False,False
5.414,True,True,0.0186,0.121,0.1119,0.6511,0.6982,0.5871,0.9011,0.8879,166.52,166.46,False,False,False,False,False
5.448,True,True,0.0239,0.1211,0.1116,0.6504,0.6985,0.5871,0.9011,0.8883,166.76,166.42,False,False,False,False,False
5.483,True,True,0.0261,0.1213,0.1114,0.65,0.6986,0.5871,0.9012,0.8885,166.81,166.3,False,False,False,False,False
5.517,True,True,0.0275,0.1206,0.1106,0.6491,0.6984,0.587,0.9014,0.8888,166.89,166.39,False,False,False,False,False
5.552,True,True,0.0192,0.1213,0.1103,0.6483,0.6982,0.587,0.9014,0.8888,166.96,166.06,False,False,False,False,False
5.586,True,True,0.016,0.1201,0.1089,0.6477,0.698,0.587,0.9015,0.8892,166.75,166.54,False,False,False,False,False
5.621,True,True,0.0166,0.1201,0.1091,0.6471,0.6983,0.5863,0.9015,0.8893,166.69,166.11,False,False,False,False,False
5.655,True,True,0.0158,0.119,0.1083,0.6461,0.6981,0.5862,0.9015,0.8894,166.72,166.25,False,False,False,False,False
5.69,True,True,0.0075,0.1195,0.1065,0.6451,0.697,0.5858,0.9015,0.8894,166.75,166.25,False,False,False,False,False
5.724,True,True,0.007,0.1194,0.106,0.6445,0.697,0.5856,0.9015,0.8893,166.67,165.97,False,False,False,False,False
5.759,True,True,0.0078,0.1192,0.1051,0.6436,0.6966,0.5853,0.9015,0.8893,166.62,166.04,False,False,False,False,False
5.793,True,True,0.0072,0.1196,0.1047,0.6431,0.6966,0.5849,0.9015,0.8893,166.45,165.9,False,False,False,False,False
5.828,True,True,0.0049,0.1203,0.1038,0.6424,0.6966,0.5849,0.9015,0.8894,166.31,166.26,False,False,False,False,False
5.862,True,True,0.0128,0.1208,0.1034,0.642,0.6966,0.5849,0.9014,0.8895,165.92,166.43,False,False,False,False,False
5.897,True,True,0.0159,0.121,0.1031,0.6416,0.6968,0.5849,0.9011,0.8893,165.63,166.47,False,False,False,False,False
5.931,True,True,0.0206,0.1208,0.1034,0.6415,0.6968,0.585,0.9011,0.8891,165.91,166.56,False,False,False,False,False
5.966,True,True,0.0302,0.1202,0.1031,0.641,0.6969,0.585,0.9009,0.8891,165.37,166.46,False,False,False,False,False
6.0,True,True,0.0297,0.1175,0.1031,0.6409,0.6967,0.585,0.9009,0.8891,165.48,166.45,False,False,False,False,False
6.034,True,True,0.0295,0.1166,0.103,0.6408,0.6964,0.5851,0.9009,0.8891,165.41,166.41,False,False,False,False,False
6.069,True,True,0.0284,0.113,0.103,0.6406,0.6964,0.5851,0.9009,0.8889,165.53,166.39,False,False,False,False,False
6.103,True,True,0.0248,0.1129,0.1029,0.6405,0.6959,0.5854,0.9009,0.8889,165.42,166.39,False,False,False,False,False
6.138,True,True,0.0204,0.1117,0.1028,0.6405,0.6962,0.5854,0.9009,0.8889,165.45,166.37,False,False,False,False,False
6.172,True,True,0.0183,0.1104,0.1034,0.6405,0.6958,0.5858,0.901,0.8888,165.58,166.44,False,False,False,False,False
6.207,True,True,0.0184,0.1105,0.1035,0.6404,0.6961,0.5858,0.901,0.8888,165.57,166.51,False,False,False,False,False
6.241,True,True,0.0176,0.1103,0.103,0.6404,0.6962,0.5858,0.9009,0.8888,165.61,166.53,False,False,False,False,False
6.276,True,True,0.0265,0.111,0.1039,0.6403,0.6952,0.5858,0.9008,0.8887,165.68,166.6,False,False,False,False,False
6.31,True,True,0.0224,0.1125,0.1039,0.6403,0.6958,0.5858,0.9006,0.8887,165.68,166.54,False,False,False,False,False
6.345,True,True,0.0107,0.1124,0.1042,0.6404,0.6958,0.5859,0.9008,0.8886,165.71,166.59,False,False,False,False,False
6.379,True,True,0.0047,0.1128,0.1041,0.6404,0.6962,0.5858,0.9008,0.8887,165.57,166.56,False,False,False,False,False
6.414,True,True,0.0068,0.1132,0.1041,0.6404,0.6963,0.586,0.9007,0.8885,165.57,166.6,False,False,False,False,False
6.448,True,True,0.0078,0.1135,0.104,0.6405,0.6963,0.586,0.9007,0.8885,165.57,166.64,False,False,False,False,False
6.483,True,True,0.007,0.1143,0.1041,0.6405,0.6966,0.586,0.9007,0.8886,165.49,166.62,False,False,False,False,False
6.517,True,True,0.005,0.1147,0.1041,0.6405,0.6967,0.586,0.9006,0.8886,165.47,166.63,False,False,False,False,False
6.552,True,True,0.0046,0.1153,0.1042,0.6406,0.6968,0.586,0.9006,0.8884,165.48,166.67,False,False,False,False,False
6.586,True,True,0.0063,0.1158,0.1043,0.6406,0.6969,0.586,0.9005,0.8885,165.41,166.56,False,False,False,False,False
6.621,True,True,0.0035,0.1152,0.1047,0.6407,0.6969,0.5861,0.9006,0.8885,165.41,166.66,False,False,False,False,False
6.655,True,True,0.0073,0.1153,0.1047,0.6408,0.6969,0.5857,0.9005,0.8886,165.32,166.46,False,False,False,False,False
6.69,True,True,0.0081,0.1153,0.1045,0.6408,0.6967,0.5856,0.9005,0.8886,165.29,166.46,False,False,False,False,False
6.724,True,True,0.0064,0.1146,0.1046,0.6408,0.6964,0.5856,0.9005,0.8883,165.3,166.55,False,False,False,False,False
6.759,True,True,0.0052,0.1155,0.1046,0.6408,0.6963,0.5855,0.9004,0.8883,165.32,166.52,False,False,False,False,False
6.793,True,True,0.0066,0.1161,0.1046,0.6408,0.6966,0.5855,0.9004,0.8881,165.29,166.56,False,False,False,False,False
6.828,True,True,0.0064,0.1161,0.1045,0.6407,0.6964,0.5855,0.9004,0.8881,165.3,166.59,False,False,False,False,False
6.862,True,True,0.0139,0.1166,0.1044,0.6407,0.6964,0.5855,0.9004,0.8881,165.32,166.58,False,False,False,False,False
6.897,True,True,0.023,0.1169,0.1044,0.6406,0.6963,0.5855,0.9002,0.8879,165.37,166.58,False,False,False,False,False
6.931,True,True,0.0178,0.1172,0.1046,0.6406,0.6962,0.5855,0.9002,0.8879,165.35,166.62,False,False,False,False,False
6.966,True,True,0.0192,0.1177,0.1044,0.6404,0.6962,0.5855,0.9002,0.8879,165.32,166.56,False,False,False,False,False
7.0,True,True,0.0165,0.118,0.1045,0.6404,0.6967,0.5857,0.9003,0.888,165.36,166.66,False,False,False,False,False
7.034,True,True,0.0141,0.1182,0.1044,0.6401,0.6967,0.5856,0.9002,0.888,165.33,166.64,False,False,False,False,False
7.069,True,True,0.0125,0.1184,0.1043,0.6401,0.6965,0.5856,0.9002,0.888,165.32,166.66,False,False,False,False,False
7.103,True,True,0.0124,0.1185,0.1042,0.6398,0.6964,0.5856,0.9002,0.888,165.3,166.62,False,False,False,False,False
7.138,True,True,0.0138,0.1185,0.1042,0.6397,0.6964,0.5856,0.9002,0.8879,165.37,166.69,False,False,False,False,False
7.172,True,True,0.014,0.1183,0.1041,0.6393,0.6967,0.5856,0.9002,0.888,165.34,166.56,False,False,False,False,False
