t_trial_s,face_detected,pose_detected,avg_ar,l_wrist_hip,r_wrist_hip,mid_shoulder_x,l_ankle_x,r_ankle_x,l_foot_y,r_foot_y,l_hip_angle,r_hip_angle,raw_EYES_OPEN,raw_HANDS_OFF_HIPS,raw_STUMBLE_SWAY,raw_HIP_ABDUCTION,raw_FOOT_LIFT
7.519,True,True,0.1345,0.0716,0.0837,0.4597,0.5167,0.3587,0.7968,0.7504,169.22,161.5,False,False,False,False,True
7.553,True,True,0.1003,0.0744,0.0842,0.4555,0.5153,0.345,0.7961,0.7619,167.55,158.29,False,False,False,False,True
7.586,True,True,0.1004,0.0779,0.082,0.4511,0.5149,0.3342,0.7936,0.7744,166.28,153.69,False,False,False,False,False
7.619,True,True,0.1137,0.0809,0.0805,0.445,0.5149,0.3246,0.7946,0.7894,166.6,151.45,False,False,False,False,False
7.653,True,True,0.1046,0.0807,0.08,0.4383,0.5149,0.3162,0.7944,0.7928,164.36,151.89,False,False,False,False,False
7.686,True,True,0.0722,0.0831,0.076,0.4319,0.5145,0.3082,0.7932,0.7936,162.74,150.84,False,False,False,False,False
7.72,True,True,0.0847,0.0842,0.0741,0.4249,0.5129,0.3054,0.7923,0.7955,160.42,150.08,False,False,False,False,False
7.753,True,True,0.0589,0.0846,0.0746,0.4148,0.5121,0.3047,0.792,0.7956,159.12,150.9,False,False,False,False,False
7.786,True,True,0.0799,0.0821,0.0759,0.4019,0.5109,0.3036,0.7916,0.7949,158.49,151.68,False,False,False,False,False
7.82,True,True,0.1293,0.0796,0.0782,0.3919,0.5099,0.3035,0.7914,0.7959,156.35,153.52,False,False,False,False,False
7.853,True,True,0.1041,0.0783,0.0795,0.3792,0.5074,0.3057,0.7914,0.7971,155.26,155.98,False,False,False,False,False
7.887,True,True,0.1112,0.0751,0.0812,0.3698,0.5066,0.3064,0.7916,0.7977,155.32,157.29,False,False,False,False,False
7.92,True,True,0.1141,0.0753,0.0825,0.364,0.505,0.3074,0.7908,0.7984,155.19,158.0,False,False,False,False,False
7.953,True,True,0.1326,0.075,0.0798,0.3552,0.5023,0.3065,0.7909,0.7981,157.03,158.33,False,False,False,False,False
7.987,True,True,0.134,0.0755,0.0776,0.3513,0.4997,0.3062,0.7908,0.7979,160.0,156.7,False,False,False,False,False
8.02,True,True,0.1564,0.0735,0.0762,0.3477,0.498,0.3066,0.7903,0.7975,162.01,155.67,False,False,False,False,False
8.054,True,True,0.1526,0.0753,0.0774,0.3439,0.4962,0.3065,0.7889,0.7967,161.92,155.57,False,False,False,False,False
8.087,True,True,0.1344,0.0756,0.0812,0.3419,0.496,0.3068,0.789,0.7963,164.62,154.71,False,False,False,False,False
8.12,True,True,0.1065,0.077,0.0817,0.3416,0.4958,0.307,0.7889,0.7959,164.42,154.95,False,False,False,False,False
8.154,True,True,0.1,0.0772,0.0817,0.3417,0.4957,0.3071,0.789,0.7956,164.39,154.02,False,False,False,False,False
8.187,True,True,0.1299,0.0774,0.0818,0.3427,0.4958,0.3059,0.7914,0.7959,165.15,153.68,False,False,False,False,False
8.221,True,True,0.133,0.078,0.0817,0.3439,0.4959,0.306,0.7925,0.7971,164.93,153.89,False,False,False,False,False
8.254,True,True,0.1419,0.0765,0.0813,0.3449,0.496,0.3073,0.7929,0.7983,166.38,151.75,False,False,False,False,False
8.287,True,True,0.121,0.0772,0.0776,0.3466,0.4962,0.3086,0.7928,0.799,168.5,149.3,False,False,False,True,False
8.321,True,True,0.1144,0.0787,0.076,0.355,0.4963,0.3094,0.7929,0.7994,170.5,147.59,False,False,False,True,False
8.354,True,True,0.1115,0.0793,0.074,0.3672,0.497,0.3109,0.7928,0.8004,171.91,145.79,False,False,False,True,False
8.388,True,True,0.1148,0.0803,0.0739,0.3795,0.4971,0.3115,0.7927,0.8002,172.7,145.17,False,False,False,True,False
8.421,True,True,0.1501,0.0803,0.0722,0.3906,0.4999,0.3119,0.7927,0.8001,174.49,142.58,False,False,False,True,False
8.454,True,True,0.1792,0.0824,0.0742,0.4036,0.5011,0.3118,0.7924,0.8002,174.05,140.27,False,False,False,True,False
8.488,True,True,0.1661,0.0839,0.0753,0.4127,0.5029,0.3138,0.7926,0.8008,174.99,141.38,False,False,False,True,False
8.521,True,True,0.1169,0.0845,0.0768,0.4219,0.504,0.3188,0.7926,0.8013,174.39,144.23,False,False,False,True,False
8.555,True,True,0.1629,0.0829,0.0787,0.4302,0.5045,0.3279,0.7932,0.8012,173.77,146.65,False,False,False,True,False
8.588,True,True,0.1278,0.0841,0.0797,0.4362,0.5052,0.3428,0.7952,0.8005,171.79,152.0,False,False,False,False,False
8.621,True,True,0.1175,0.0834,0.0801,0.4426,0.5062,0.3602,0.7958,0.7971,170.6,156.0,False,False,False,False,False
8.655,True,True,0.1441,0.0842,0.0791,0.4486,0.5082,0.382,0.7984,0.7966,169.4,159.14,False,False,False,False,False
8.688,True,True,0.1561,0.0852,0.0789,0.4536,0.5082,0.4094,0.7997,0.7955,168.03,162.92,False,False,False,False,False
8.721,True,True,0.1561,0.0879,0.0804,0.4587,0.5081,0.4282,0.7994,0.7954,167.72,167.49,False,False,False,False,False
8.755,True,True,0.1984,0.0871,0.083,0.4622,0.5081,0.4391,0.7992,0.7954,168.23,171.35,False,False,False,False,False
8.788,True,True,0.1799,0.0877,0.0861,0.4656,0.508,0.445,0.7992,0.7954,167.68,173.21,False,False,False,False,False
8.822,True,True,0.166,0.0872,0.0871,0.4667,0.508,0.4477,0.7991,0.7962,167.77,174.15,False,False,False,False,False
8.855,True,True,0.1512,0.0877,0.0884,0.4673,0.5094,0.4468,0.7991,0.797,167.87,175.15,False,False,False,False,False
8.888,True,True,0.1484,0.088,0.0895,0.4673,0.51,0.4487,0.7986,0.7977,167.51,175.11,False,False,False,False,False
8.922,True,True,0.1187,0.088,0.0874,0.4676,0.5102,0.4485,0.7984,0.7986,167.57,174.71,False,False,False,False,False
8.955,True,True,0.1354,0.088,0.0864,0.4672,0.5113,0.4491,0.7981,0.7988,167.85,174.42,False,False,False,False,False
8.989,True,True,0.1483,0.0876,0.0836,0.4672,0.5116,0.4489,0.7982,0.7988,167.71,174.0,False,False,False,False,False
9.022,True,True,0.1366,0.0884,0.0814,0.4664,0.5118,0.449,0.7981,0.7988,167.39,173.44,False,False,False,False,False
9.055,True,True,0.1542,0.087,0.0817,0.4659,0.512,0.4488,0.798,0.7987,168.39,172.36,False,False,False,False,False
9.089,True,True,0.1348,0.0862,0.0811,0.4656,0.5126,0.4531,0.7979,0.7987,169.01,172.1,False,False,False,False,False
9.122,True,True,0.1518,0.0857,0.0804,0.4653,0.5128,0.4524,0.7978,0.7988,169.22,171.45,False,False,False,False,False
9.156,True,True,0.1573,0.0853,0.0792,0.4652,0.5129,0.454,0.7976,0.7987,169.09,171.26,False,False,False,False,False
9.189,True,True,0.1577,0.0852,0.0794,0.4651,0.5129,0.4538,0.7975,0.7987,169.18,171.2,False,False,False,False,False
9.222,True,True,0.1428,0.0848,0.0796,0.465,0.513,0.453,0.7975,0.799,169.62,171.29,False,False,False,False,False
9.256,True,True,0.13,0.0847,0.0796,0.4649,0.513,0.4525,0.7976,0.7991,169.98,170.81,False,False,False,False,False
9.289,True,True,0.1306,0.0845,0.0798,0.4648,0.513,0.4522,0.7976,0.7993,170.41,170.08,False,False,False,False,False
9.323,True,True,0.124,0.0848,0.0799,0.4647,0.5133,0.452,0.7976,0.7993,170.53,169.56,False,False,False,False,False
9.356,True,True,0.1361,0.0853,0.0803,0.4647,0.5136,0.4518,0.7976,0.7993,170.72,169.12,False,False,False,False,False
9.389,True,True,0.1691,0.0851,0.0805,0.4647,0.5137,0.4519,0.7976,0.7994,170.93,168.65,False,False,False,False,False
9.423,True,True,0.1615,0.0852,0.0801,0.4647,0.5137,0.4521,0.7966,0.7994,171.02,168.52,False,False,False,False,False
9.456,True,True,0.1531,0.0855,0.0798,0.4653,0.5138,0.4521,0.7966,0.7994,171.0,168.37,False,False,False,False,False
9.49,True,True,0.1332,0.0852,0.0789,0.4657,0.514,0.4525,0.7967,0.7997,170.74,168.27,False,False,False,False,False
9.523,True,True,0.1273,0.0851,0.0784,0.4662,0.5141,0.4526,0.7967,0.7998,170.59,168.19,False,False,False,False,False
9.556,True,True,0.1397,0.085,0.0784,0.4667,0.5142,0.4525,0.7967,0.7998,170.46,168.37,False,False,False,False,False
9.59,True,True,0.1231,0.0848,0.0783,0.4673,0.5141,0.4521,0.7968,0.7999,170.38,168.39,False,False,False,False,False
9.623,True,True,0.1358,0.0845,0.0785,0.4676,0.5137,0.452,0.7965,0.8,170.46,168.31,False,False,False,False,False
9.657,True,True,0.1369,0.0843,0.0786,0.4678,0.5135,0.4516,0.7961,0.8,170.55,168.34,False,False,False,False,False
9.69,True,True,0.1446,0.0841,0.0786,0.4682,0.5131,0.4513,0.7959,0.7999,170.47,168.31,False,False,False,False,False
9.723,True,True,0.1446,0.084,0.0785,0.4689,0.5131,0.4513,0.7959,0.8,170.24,168.45,False,False,False,False,False
9.757,True,True,0.1432,0.0837,0.0782,0.4699,0.5131,0.4507,0.7959,0.7999,169.83,168.79,False,False,False,False,False
9.79,True,True,0.1242,0.0836,0.0778,0.4707,0.5131,0.4495,0.7959,0.7995,169.31,169.15,False,False,False,False,False
9.824,True,True,0.1411,0.0832,0.0774,0.4719,0.5124,0.4493,0.7958,0.7994,168.84,169.59,False,False,False,False,False
9.857,True,True,0.1475,0.0834,0.0774,0.4733,0.5124,0.4484,0.7957,0.7988,168.07,170.38,False,False,False,False,False
9.89,True,True,0.1466,0.0828,0.0768,0.4746,0.5124,0.4481,0.7956,0.7984,167.44,170.6,False,False,False,False,False
9.924,True,True,0.1869,0.0828,0.0765,0.4756,0.5121,0.4474,0.7956,0.7982,166.85,171.2,False,False,False,False,False
9.957,True,True,0.2015,0.0823,0.0762,0.4762,0.5114,0.4473,0.7956,0.7982,166.66,171.46,True,False,False,False,False
9.99,True,True,0.2269,0.0821,0.0762,0.4766,0.5105,0.447,0.795,0.7982,166.8,171.58,True,False,False,False,False
10.024,True,True,0.198,0.082,0.0762,0.4766,0.5105,0.447,0.795,0.798,166.74,171.73,False,False,False,False,False
10.057,True,True,0.2104,0.082,0.0762,0.4767,0.5107,0.4472,0.7953,0.798,166.6,171.77,True,False,False,False,False
10.091,True,True,0.1958,0.0819,0.0764,0.4768,0.5107,0.4475,0.7954,0.7982,166.66,171.8,False,False,False,False,False
10.124,True,True,0.1964,0.0819,0.0765,0.4769,0.5114,0.4477,0.796,0.7983,166.63,171.82,False,False,False,False,False
10.157,True,True,0.2034,0.0816,0.0765,0.4769,0.5119,0.4478,0.7958,0.7981,166.67,171.84,True,False,False,False,False
10.191,True,True,0.2008,0.0812,0.0763,0.4768,0.5126,0.4481,0.7958,0.7981,166.64,171.91,True,False,False,False,False
10.224,True,True,0.1919,0.0806,0.0759,0.4767,0.5126,0.4479,0.7962,0.7981,166.65,172.29,False,False,False,False,False
10.258,True,True,0.2005,0.0808,0.0754,0.4761,0.5126,0.4479,0.7963,0.7982,166.87,172.88,True,False,False,False,False
10.291,True,True,0.2134,0.0805,0.076,0.4754,0.5127,0.4478,0.797,0.7982,166.89,172.73,True,False,False,False,False
10.324,True,True,0.2182,0.0802,0.0763,0.4748,0.5127,0.4478,0.797,0.7995,167.13,173.3,True,False,False,False,False
10.358,True,True,0.2045,0.0796,0.0761,0.4741,0.5127,0.4478,0.7982,0.8001,167.26,173.53,True,False,False,False,False
10.391,True,True,0.181,0.0792,0.0762,0.4729,0.5125,0.4478,0.7981,0.8002,167.64,173.63,False,False,False,False,False
10.425,True,True,0.193,0.0794,0.0759,0.4721,0.5125,0.4475,0.7984,0.8005,167.73,173.81,False,False,False,False,False
10.458,True,True,0.1618,0.0794,0.0757,0.4709,0.5124,0.4471,0.7984,0.8006,168.01,173.81,False,False,False,False,False
10.491,True,True,0.1967,0.0796,0.0753,0.4698,0.512,0.4469,0.7984,0.8008,167.84,173.59,False,False,False,False,False
10.525,True,True,0.1969,0.08,0.0755,0.4687,0.5119,0.4466,0.7985,0.801,167.98,173.62,False,False,False,False,False
10.558,True,True,0.1705,0.0802,0.0754,0.4681,0.5116,0.4463,0.7992,0.8015,168.16,173.49,False,False,False,False,False
10.592,True,True,0.1733,0.0808,0.0755,0.4676,0.5111,0.4463,0.7992,0.8015,168.29,173.24,False,False,False,False,False
10.625,True,True,0.1672,0.0805,0.0764,0.4667,0.5121,0.4462,0.7992,0.8013,168.53,172.95,False,False,False,False,False
10.658,True,True,0.1281,0.0805,0.0771,0.4661,0.5121,0.4467,0.7983,0.8007,168.74,172.74,False,False,False,False,False
10.692,True,True,0.1289,0.08,0.077,0.4655,0.5121,0.4467,0.7983,0.8004,168.7,172.38,False,False,False,False,False
10.725,True,True,0.1388,0.0803,0.0768,0.4646,0.5128,0.4469,0.7984,0.8003,168.91,171.97,False,False,False,False,False
10.759,True,True,0.1286,0.0802,0.0768,0.4637,0.5127,0.4473,0.7981,0.8003,169.26,171.66,False,False,False,False,False
10.792,True,True,0.1421,0.0804,0.0767,0.4631,0.5127,0.4474,0.7984,0.8006,169.56,171.36,False,False,False,False,False
10.825,True,True,0.1356,0.0803,0.0765,0.4625,0.5131,0.4474,0.7986,0.801,169.87,171.06,False,False,False,False,False
10.859,True,True,0.1345,0.08,0.0762,0.4618,0.5132,0.4474,0.7991,0.801,170.26,170.9,False,False,False,False,False
10.892,True,True,0.1275,0.0805,0.0761,0.4612,0.513,0.4474,0.7991,0.8011,170.52,170.92,False,False,False,False,False
10.926,True,True,0.1252,0.0803,0.0758,0.4607,0.5134,0.4474,0.7997,0.8019,170.7,170.78,False,False,False,False,False
10.959,True,True,0.1082,0.0807,0.0759,0.4603,0.5135,0.4474,0.8,0.8026,170.94,170.69,False,False,False,False,False
10.992,True,True,0.1073,0.0803,0.0756,0.4601,0.5141,0.4474,0.8004,0.803,170.97,170.54,False,False,False,False,False
11.026,True,True,0.2042,0.0806,0.0761,0.46,0.5144,0.4474,0.8007,0.8039,171.05,170.46,True,False,False,False,False
11.059,True,True,0.2074,0.0805,0.0762,0.4598,0.5143,0.4474,0.8009,0.8043,171.24,170.29,True,False,False,False,False
11.093,True,True,0.1785,0.0805,0.0761,0.4598,0.5141,0.447,0.8005,0.8049,171.39,170.13,False,False,False,False,False
11.126,True,True,0.2021,0.0806,0.0761,0.4598,0.5137,0.4469,0.8004,0.8049,171.71,170.37,True,False,False,False,False
11.159,True,True,0.1959,0.0806,0.0762,0.4598,0.5129,0.4464,0.8,0.8048,171.65,170.42,False,False,False,False,False
11.193,True,True,0.1896,0.0814,0.0765,0.4601,0.513,0.446,0.8001,0.8049,171.17,170.65,False,False,False,False,False
11.226,True,True,0.226,0.0818,0.0771,0.4602,0.5129,0.4459,0.8009,0.805,171.04,169.79,True,False,False,False,False
11.259,True,True,0.1969,0.082,0.0778,0.4602,0.5129,0.4459,0.8019,0.8051,171.09,168.68,False,False,False,False,False
11.293,True,True,0.1917,0.0818,0.0781,0.4603,0.5121,0.4459,0.8021,0.8051,170.94,167.34,False,False,False,False,False
11.326,True,True,0.192,0.0814,0.078,0.4603,0.5123,0.4463,0.8023,0.8051,170.49,166.59,False,False,False,False,False
11.36,True,True,0.1542,0.0808,0.0774,0.4603,0.5126,0.4466,0.8024,0.8051,169.7,165.97,False,False,False,False,False
11.393,True,True,0.1391,0.0813,0.0776,0.4605,0.5124,0.4466,0.8025,0.8054,169.71,165.85,False,False,False,False,False
11.426,True,True,0.1455,0.0803,0.0775,0.4607,0.5131,0.4467,0.8041,0.8056,169.53,165.63,False,False,False,False,False
11.46,True,True,0.1412,0.0803,0.0774,0.4609,0.5131,0.4474,0.804,0.8055,168.91,165.47,False,False,False,False,False
11.493,True,True,0.1342,0.0801,0.0774,0.4609,0.514,0.4477,0.8039,0.8055,168.97,165.06,False,False,False,False,False
11.527,True,True,0.1238,0.0801,0.077,0.461,0.514,0.4479,0.8038,0.8055,168.95,165.08,False,False,False,False,False
11.56,True,True,0.1188,0.08,0.0769,0.461,0.5146,0.448,0.8038,0.8055,168.94,164.98,False,False,False,False,False
11.593,True,True,0.1684,0.08,0.0771,0.4609,0.5149,0.4484,0.8038,0.8056,169.29,165.67,False,False,False,False,False
11.627,True,True,0.1613,0.0799,0.0774,0.4609,0.5154,0.4485,0.8038,0.8062,169.83,166.55,False,False,False,False,False
11.66,True,True,0.1323,0.0797,0.0772,0.461,0.5154,0.4486,0.8039,0.8063,170.78,167.43,False,False,False,False,False
11.694,True,True,0.1431,0.0797,0.0769,0.461,0.5152,0.4485,0.8037,0.8063,171.07,168.55,False,False,False,False,False
11.727,True,True,0.1603,0.0794,0.0772,0.461,0.5137,0.448,0.8036,0.8063,170.99,169.43,False,False,False,False,False
11.76,True,True,0.1393,0.0789,0.0777,0.461,0.5125,0.4477,0.8032,0.8062,171.16,170.26,False,False,False,False,False
11.794,True,True,0.1384,0.0797,0.0786,0.4612,0.5117,0.4477,0.8031,0.8064,170.68,170.93,False,False,False,False,False
11.827,True,True,0.1504,0.0794,0.0782,0.4612,0.5103,0.4472,0.8026,0.8065,170.47,170.84,False,False,False,False,False
11.861,True,True,0.1447,0.0798,0.0785,0.4612,0.5103,0.4469,0.8024,0.8063,170.08,171.18,False,False,False,False,False
11.894,True,True,0.1376,0.0803,0.0788,0.4612,0.5095,0.4469,0.8021,0.8062,169.7,171.08,False,False,False,False,False
11.927,True,True,0.1377,0.0805,0.0787,0.4613,0.5092,0.4467,0.8021,0.8059,169.57,170.98,False,False,False,False,False
11.961,True,True,0.154,0.0803,0.0787,0.4615,0.5092,0.4469,0.8021,0.8059,169.49,170.78,False,False,False,False,False
11.994,True,True,0.1516,0.0803,0.0791,0.4623,0.51,0.447,0.8022,0.8054,169.39,170.79,False,False,False,False,False
12.028,True,True,0.1453,0.0801,0.079,0.4626,0.5114,0.4471,0.8023,0.8054,169.65,170.66,False,False,False,False,False
12.061,True,True,0.1275,0.0798,0.0792,0.4631,0.5121,0.4473,0.8019,0.8053,170.01,170.07,False,False,False,False,False
12.094,True,True,0.1228,0.0802,0.0792,0.4636,0.5125,0.4473,0.8019,0.8053,169.91,170.08,False,False,False,False,False
12.128,True,True,0.1268,0.0802,0.0792,0.4645,0.5133,0.4475,0.8019,0.8054,169.9,170.01,False,False,False,False,False
12.161,True,True,0.1237,0.0801,0.079,0.4652,0.5142,0.4476,0.8021,0.8054,169.44,170.53,False,False,False,False,False
12.195,True,True,0.1293,0.0802,0.0793,0.4658,0.5146,0.4478,0.8022,0.8057,169.53,170.98,False,False,False,False,False
12.228,True,True,0.1713,0.0813,0.0786,0.4663,0.5151,0.4478,0.803,0.8068,169.4,170.81,False,False,False,False,False
12.261,True,True,0.1732,0.0816,0.0785,0.4672,0.5152,0.4479,0.8027,0.8068,170.09,170.69,False,False,False,False,False
12.295,True,True,0.1688,0.0812,0.0784,0.4677,0.5156,0.4479,0.8027,0.8068,170.97,170.12,False,False,False,False,False
12.328,True,True,0.1452,0.0808,0.0774,0.4687,0.5157,0.4477,0.8028,0.8086,172.02,170.07,False,False,False,False,False
12.361,True,True,0.1275,0.0824,0.0775,0.4691,0.516,0.4479,0.8029,0.8081,172.77,169.57,False,False,False,False,False
12.395,True,True,0.1472,0.0831,0.0768,0.4696,0.5157,0.4477,0.8029,0.8081,173.16,168.83,False,False,False,False,False
12.428,True,True,0.1363,0.0849,0.075,0.4703,0.5159,0.4477,0.803,0.8077,173.59,167.36,False,False,False,False,False
12.462,True,True,0.1156,0.086,0.0741,0.4708,0.5155,0.448,0.8054,0.8076,175.22,164.99,False,False,False,False,False
12.495,True,True,0.1163,0.0869,0.0744,0.4711,0.5152,0.4482,0.8053,0.8086,177.3,163.13,False,False,False,False,False
12.528,True,True,0.1197,0.0878,0.0739,0.4711,0.5154,0.4493,0.8062,0.8091,178.62,160.87,False,False,False,False,False
12.562,True,True,0.1061,0.0877,0.073,0.471,0.5153,0.4496,0.8068,0.8092,179.73,158.65,False,False,False,False,False
12.595,True,True,0.1026,0.0863,0.0732,0.4706,0.5153,0.4502,0.8065,0.8094,178.49,156.6,False,False,False,False,False
12.629,True,True,0.1102,0.0883,0.0726,0.4701,0.5163,0.4505,0.8066,0.8094,176.99,154.88,False,False,False,False,False
12.662,True,True,0.1612,0.087,0.0739,0.4693,0.519,0.4506,0.8083,0.8095,174.81,153.57,False,False,False,False,False
12.695,True,True,0.1419,0.0873,0.0739,0.4683,0.5194,0.4513,0.8087,0.8095,172.38,151.24,False,False,False,False,False
12.729,True,True,0.1403,0.0881,0.0734,0.4672,0.5195,0.4529,0.8098,0.8106,170.35,148.79,False,False,False,True,False
12.762,True,True,0.1529,0.0885,0.0734,0.4657,0.52,0.454,0.8089,0.8104,168.59,147.5,False,False,False,True,False
12.796,True,True,0.1234,0.0886,0.0739,0.4643,0.52,0.4541,0.8088,0.8104,167.28,146.48,False,False,False,True,False
12.829,True,True,0.1085,0.0883,0.0743,0.4629,0.5205,0.4541,0.8087,0.8107,165.78,144.68,False,False,False,True,False
12.862,True,True,0.1112,0.0883,0.0732,0.4614,0.5208,0.4545,0.8087,0.8106,163.77,143.46,False,False,False,True,False
12.896,True,True,0.1042,0.0893,0.0733,0.4598,0.521,0.4547,0.8076,0.8099,162.12,141.79,False,False,False,True,False
12.929,True,True,0.1052,0.0903,0.0722,0.4576,0.5217,0.4547,0.8061,0.8096,161.58,140.19,False,False,False,True,False
12.963,True,True,0.0982,0.0915,0.0722,0.4549,0.5219,0.4546,0.8054,0.8082,160.32,138.2,False,False,False,True,False
12.996,True,True,0.0995,0.0922,0.0702,0.4523,0.5217,0.4542,0.8041,0.8075,159.33,137.06,False,False,False,True,False
13.029,True,True,0.108,0.0914,0.0705,0.4511,0.5217,0.4541,0.8042,0.8075,157.56,135.68,False,False,False,True,False
13.063,True,True,0.1191,0.0908,0.0695,0.4501,0.522,0.454,0.8043,0.8073,156.94,135.08,False,False,False,True,False
13.096,True,True,0.1224,0.0898,0.0693,0.4494,0.5215,0.4538,0.8039,0.8056,155.53,133.87,False,False,False,True,False
13.13,True,True,0.1445,0.0907,0.0683,0.4489,0.5216,0.4534,0.8039,0.8062,154.52,133.44,False,False,False,True,False
13.163,True,True,0.1705,0.09,0.069,0.4483,0.5213,0.4531,0.8047,0.8065,153.21,132.22,False,False,False,True,False
13.196,True,True,0.1543,0.0897,0.0693,0.4476,0.5213,0.453,0.8044,0.8065,152.12,131.48,False,False,False,True,False
13.23,True,True,0.132,0.0906,0.0682,0.4471,0.5213,0.4529,0.8038,0.8063,151.71,130.83,False,False,False,True,False
13.263,True,True,0.1341,0.0907,0.067,0.447,0.5211,0.4529,0.8043,0.8066,151.2,130.7,False,False,False,True,False
13.297,True,True,0.144,0.0902,0.0674,0.4468,0.5211,0.4528,0.8045,0.8069,150.41,130.02,False,False,False,True,False
13.33,True,True,0.1991,0.0893,0.0676,0.4467,0.5204,0.4527,0.8041,0.8066,149.43,129.92,False,False,False,True,False
13.363,True,True,0.1973,0.0893,0.0664,0.4462,0.5209,0.4532,0.8016,0.8044,148.67,130.22,False,False,False,True,False
13.397,True,True,0.1685,0.0892,0.0662,0.446,0.5209,0.4537,0.8015,0.8035,147.81,130.19,False,False,False,True,False
13.43,True,True,0.1704,0.0885,0.0665,0.4455,0.5209,0.4541,0.8015,0.8035,146.34,129.22,False,False,False,True,False
13.464,True,True,0.1612,0.089,0.0656,0.4454,0.5212,0.4543,0.8025,0.8036,146.74,129.51,False,False,False,True,False
13.497,True,True,0.1662,0.0878,0.0674,0.4454,0.5211,0.4544,0.8033,0.8037,145.59,128.48,False,False,False,True,False
13.53,True,True,0.1557,0.0879,0.0671,0.4454,0.5211,0.4548,0.8033,0.8043,145.18,128.65,False,False,False,True,False
13.564,True,True,0.18,0.0879,0.0674,0.4454,0.521,0.4551,0.804,0.8047,145.01,128.55,False,False,False,True,False
13.597,True,True,0.1642,0.0879,0.0673,0.4454,0.5208,0.4551,0.8034,0.8049,144.78,128.59,False,False,False,True,False
13.63,True,True,0.1959,0.0878,0.0672,0.4462,0.5212,0.4552,0.8032,0.805,145.12,128.7,False,False,False,True,False
13.664,True,True,0.1932,0.0876,0.0671,0.4464,0.5212,0.4553,0.8031,0.8051,145.55,129.13,False,False,False,True,False
13.697,True,True,0.2108,0.0879,0.067,0.4469,0.5212,0.4558,0.8032,0.8051,145.76,129.16,True,False,False,True,False
13.731,True,True,0.2028,0.0873,0.0672,0.4476,0.5211,0.4561,0.8043,0.8053,145.85,129.22,True,False,False,True,False
13.764,True,True,0.2062,0.087,0.0677,0.4485,0.5211,0.4567,0.8042,0.8053,146.33,129.63,True,False,False,True,False
13.797,True,True,0.1946,0.087,0.0677,0.4499,0.5212,0.4571,0.8048,0.8054,147.28,130.23,False,False,False,True,False
13.831,True,True,0.1788,0.0866,0.0688,0.4516,0.5215,0.4572,0.8048,0.8055,148.25,131.07,False,False,False,True,False
13.864,True,True,0.1448,0.086,0.0692,0.453,0.522,0.4574,0.8046,0.8054,149.41,131.94,False,False,False,True,False
13.898,True,True,0.1335,0.0863,0.0697,0.4552,0.522,0.4575,0.8045,0.8059,151.29,132.64,False,False,False,True,False
13.931,True,True,0.125,0.0855,0.0697,0.4581,0.5223,0.4575,0.8051,0.8071,153.15,133.65,False,False,False,True,False
13.964,True,True,0.1315,0.0852,0.069,0.4597,0.5226,0.4575,0.8064,0.8074,155.44,135.44,False,False,False,True,False
13.998,True,True,0.1173,0.0855,0.0685,0.4621,0.5226,0.4574,0.8062,0.8091,158.88,137.57,False,False,False,True,False
14.031,True,True,0.112,0.0861,0.0676,0.4647,0.5225,0.4573,0.8072,0.8101,163.21,141.04,False,False,False,True,False
14.065,True,True,0.1184,0.0869,0.0671,0.4666,0.5225,0.4574,0.809,0.8107,165.62,144.28,False,False,False,True,False
14.098,True,True,0.1376,0.0866,0.0677,0.4685,0.5219,0.4573,0.8102,0.8112,167.61,147.4,False,False,False,True,False
14.131,True,True,0.1439,0.0862,0.0683,0.4702,0.5219,0.4573,0.812,0.8122,171.19,151.04,False,False,False,False,False
14.165,True,True,0.1383,0.0865,0.0695,0.4709,0.522,0.4566,0.8127,0.8122,173.58,153.69,False,False,False,False,False
14.198,True,True,0.1128,0.0864,0.0701,0.473,0.522,0.4557,0.8126,0.8128,177.03,155.38,False,False,False,False,False
14.232,True,True,0.0998,0.0836,0.0716,0.4747,0.5218,0.4553,0.8125,0.8128,179.29,156.94,False,False,False,False,False
14.265,True,True,0.0759,0.0835,0.0729,0.4756,0.5212,0.4553,0.8141,0.8129,178.71,157.61,False,False,False,False,False
14.298,True,True,0.0636,0.0834,0.0738,0.4768,0.5201,0.4549,0.8139,0.8129,177.19,159.08,False,False,False,False,False
14.332,True,True,0.1007,0.0826,0.0746,0.4781,0.519,0.4547,0.813,0.8126,176.15,160.53,False,False,False,False,False
14.365,True,True,0.1149,0.0814,0.0755,0.4797,0.5176,0.4544,0.8115,0.8126,175.0,161.88,False,False,False,False,False
14.399,True,True,0.1402,0.0805,0.0751,0.4815,0.5173,0.4537,0.809,0.8111,173.39,162.92,False,False,False,False,False
14.432,True,True,0.1342,0.0804,0.0768,0.4832,0.518,0.4538,0.8082,0.8104,171.13,164.06,False,False,False,False,False
14.465,True,True,0.1548,0.0807,0.0772,0.484,0.518,0.4538,0.8077,0.8099,169.57,165.23,False,False,False,False,False
14.499,True,True,0.1886,0.0811,0.0763,0.4845,0.5185,0.4538,0.8077,0.8099,168.22,166.07,False,False,False,False,False
14.532,True,True,0.1979,0.0803,0.0766,0.4849,0.519,0.4537,0.8078,0.81,167.4,166.71,False,False,False,False,False
14.566,True,True,0.1757,0.0799,0.0778,0.4854,0.5196,0.4536,0.808,0.8101,166.75,167.08,False,False,False,False,False
