t_trial_s,face_detected,pose_detected,avg_ar,l_wrist_hip,r_wrist_hip,mid_shoulder_x,l_ankle_x,r_ankle_x,l_foot_y,r_foot_y,l_hip_angle,r_hip_angle,raw_EYES_OPEN,raw_HANDS_OFF_HIPS,raw_STUMBLE_SWAY,raw_HIP_ABDUCTION,raw_FOOT_LIFT
1.759,True,True,0.0134,0.0907,0.0976,0.5154,0.5616,0.4895,0.9565,0.9508,170.65,165.01,False,False,False,False,False
1.793,True,True,0.0137,0.0908,0.0974,0.5155,0.5618,0.4895,0.9565,0.9508,170.7,165.01,False,False,False,False,False
1.828,True,True,0.0145,0.0907,0.0972,0.5155,0.5618,0.4896,0.9565,0.9508,170.73,164.91,False,False,False,False,False
1.862,True,True,0.0139,0.0906,0.0974,0.5156,0.5617,0.4895,0.9565,0.9508,170.71,165.04,False,False,False,False,False
1.897,True,True,0.0136,0.0908,0.097,0.5157,0.5617,0.4897,0.9565,0.9508,170.75,164.94,False,False,False,False,False
1.931,True,True,0.0151,0.0907,0.0972,0.5157,0.5617,0.4897,0.9565,0.9507,170.71,164.99,False,False,False,False,False
1.966,True,True,0.0173,0.0906,0.0971,0.5158,0.5617,0.4897,0.9565,0.9507,170.73,165.04,False,False,False,False,False
2.0,True,True,0.02,0.0905,0.0973,0.5158,0.5617,0.4896,0.9565,0.9507,170.76,165.03,False,False,False,False,False
2.034,True,True,0.0229,0.0905,0.0972,0.5158,0.5618,0.4896,0.9565,0.9507,170.74,165.11,False,False,False,False,False
2.069,True,True,0.0246,0.0905,0.0977,0.5159,0.5617,0.4896,0.9565,0.9507,170.73,165.09,False,False,False,False,False
2.103,True,True,0.0438,0.0907,0.0963,0.5159,0.5618,0.4898,0.9565,0.9507,170.72,165.1,False,False,False,False,False
2.138,True,True,0.0726,0.0907,0.0964,0.5159,0.5618,0.4897,0.9565,0.9507,170.66,165.03,False,False,False,False,False
2.172,True,True,0.2063,0.0907,0.097,0.516,0.5618,0.4897,0.9565,0.9507,170.67,165.08,True,False,False,False,False
2.207,True,True,0.306,0.0907,0.0968,0.516,0.5618,0.49,0.9565,0.9507,170.72,165.05,True,False,False,False,False
2.241,True,True,0.3391,0.0906,0.0968,0.516,0.5618,0.49,0.9565,0.9507,170.71,165.2,True,False,False,False,False
2.276,True,True,0.3618,0.0904,0.0974,0.5161,0.5617,0.4899,0.9565,0.9507,170.69,165.2,True,False,False,False,False
2.31,True,True,0.3766,0.0904,0.0972,0.5161,0.5617,0.4899,0.9565,0.9507,170.69,165.18,True,False,False,False,False
2.345,True,True,0.3881,0.0903,0.0974,0.5161,0.5616,0.4897,0.9565,0.9507,170.63,165.15,True,False,False,False,False
2.379,True,True,0.3934,0.0902,0.0977,0.5161,0.5616,0.4896,0.9565,0.9507,170.6,165.2,True,False,False,False,False
2.414,True,True,0.3955,0.0901,0.0979,0.5161,0.5615,0.4895,0.9565,0.9507,170.6,165.18,True,False,False,False,False
2.448,True,True,0.3985,0.0901,0.0979,0.5161,0.5615,0.4895,0.9565,0.9507,170.6,165.18,True,False,False,False,False
2.483,True,True,0.4025,0.0901,0.0979,0.5161,0.5614,0.4895,0.9565,0.9507,170.6,165.17,True,False,False,False,False
2.517,True,True,0.4025,0.0901,0.0979,0.5161,0.5614,0.4894,0.9565,0.9507,170.59,165.14,True,False,False,False,False
2.552,True,True,0.4014,0.09,0.0981,0.5161,0.5613,0.4893,0.9565,0.9507,170.53,165.12,True,False,False,False,False
2.586,True,True,0.3985,0.0902,0.0979,0.5162,0.5613,0.4893,0.9565,0.9507,170.51,165.1,True,False,False,False,False
2.621,True,True,0.3959,0.0902,0.0981,0.5161,0.5613,0.4892,0.9565,0.9507,170.51,165.07,True,False,False,False,False
2.655,True,True,0.3953,0.0902,0.0982,0.5162,0.5613,0.4893,0.9565,0.9507,170.46,165.07,True,False,False,False,False
2.69,True,True,0.3946,0.0902,0.0983,0.5162,0.5613,0.4893,0.9565,0.9507,170.45,165.0,True,False,False,False,False
2.724,True,True,0.3942,0.0902,0.0983,0.5162,0.5612,0.4893,0.9565,0.9507,170.42,164.99,True,False,False,False,False
2.759,True,True,0.3943,0.0902,0.0983,0.5162,0.5612,0.4891,0.9565,0.9507,170.41,164.91,True,False,False,False,False
2.793,True,True,0.3948,0.0903,0.0984,0.5162,0.5611,0.4891,0.9565,0.9507,170.41,164.88,True,False,False,False,False
2.828,True,True,0.3959,0.0903,0.0981,0.5162,0.5611,0.4889,0.9565,0.9507,170.41,164.78,True,False,False,False,False
2.862,True,True,0.3962,0.0903,0.0981,0.5162,0.5611,0.4889,0.9565,0.9507,170.38,164.79,True,False,False,False,False
2.897,True,True,0.3971,0.0903,0.0983,0.5162,0.5611,0.4889,0.9566,0.9507,170.38,164.79,True,False,False,False,False
2.931,True,True,0.3986,0.0903,0.0983,0.5162,0.5611,0.4888,0.9566,0.9507,170.38,164.78,True,False,False,False,False
2.966,True,True,0.402,0.0903,0.0982,0.5162,0.5611,0.4889,0.9566,0.9507,170.39,164.76,True,False,False,False,False
3.0,True,True,0.406,0.0903,0.0984,0.5162,0.5611,0.4889,0.9566,0.9506,170.39,164.75,True,False,False,False,False
3.034,True,True,0.4095,0.0904,0.0985,0.5162,0.5611,0.489,0.9566,0.9506,170.4,164.75,True,False,False,False,False
3.069,True,True,0.4111,0.0904,0.0984,0.5162,0.5611,0.4895,0.9566,0.9506,170.42,164.75,True,False,False,False,False
3.103,True,True,0.4119,0.0904,0.0984,0.5162,0.5612,0.4896,0.9565,0.9506,170.44,164.81,True,False,False,False,False
3.138,True,True,0.4124,0.0904,0.0983,0.5162,0.5614,0.4898,0.9565,0.9506,170.44,164.95,True,False,False,False,False
3.172,True,True,0.413,0.0904,0.0984,0.5162,0.5614,0.4898,0.9565,0.9506,170.45,165.16,True,False,False,False,False
3.207,True,True,0.3955,0.0904,0.098,0.5163,0.5616,0.4899,0.9565,0.9505,170.47,165.27,True,False,False,False,False
3.241,True,True,0.2838,0.0904,0.0982,0.5163,0.5616,0.4899,0.9565,0.9506,170.47,165.34,True,False,False,False,False
3.276,True,True,0.0986,0.0904,0.0973,0.5163,0.5617,0.4899,0.9565,0.9505,170.46,165.35,False,False,False,False,False
3.31,True,True,0.0422,0.0903,0.0976,0.5163,0.5617,0.49,0.9565,0.9506,170.44,165.54,False,False,False,False,False
3.345,True,True,0.0365,0.0902,0.0976,0.5164,0.5617,0.49,0.9565,0.9506,170.42,165.52,False,False,False,False,False
3.379,True,True,0.0283,0.0902,0.0978,0.5164,0.5617,0.4901,0.9565,0.9506,170.44,165.48,False,False,False,False,False
3.414,True,True,0.0188,0.0902,0.0979,0.5164,0.5618,0.4902,0.9565,0.9506,170.51,165.48,False,False,False,False,False
3.448,True,True,0.0184,0.0902,0.0976,0.5164,0.5619,0.4902,0.9565,0.9506,170.51,165.48,False,False,False,False,False
3.483,True,True,0.0168,0.0901,0.0978,0.5164,0.5619,0.4902,0.9565,0.9507,170.5,165.63,False,False,False,False,False
3.517,True,True,0.0167,0.0901,0.0979,0.5164,0.5618,0.49,0.9565,0.9506,170.47,165.57,False,False,False,False,False
3.552,True,True,0.0172,0.0901,0.0978,0.5165,0.5617,0.4897,0.9565,0.9506,170.39,165.62,False,False,False,False,False
3.586,True,True,0.0181,0.0901,0.0978,0.5164,0.5616,0.4898,0.9565,0.9509,170.3,165.65,False,False,False,False,False
3.621,True,True,0.0178,0.0902,0.0977,0.5166,0.5615,0.4897,0.9565,0.9509,170.24,165.68,False,False,False,False,False
3.655,True,True,0.0181,0.0902,0.0977,0.5166,0.5613,0.4898,0.9565,0.951,170.19,165.68,False,False,False,False,False
3.69,True,True,0.018,0.0902,0.0975,0.5167,0.5613,0.4897,0.9564,0.9509,170.18,165.67,False,False,False,False,False
3.724,True,True,0.0191,0.0902,0.0975,0.5167,0.5613,0.4897,0.9565,0.9511,170.14,165.66,False,False,False,False,False
3.759,True,True,0.0194,0.0903,0.0975,0.5168,0.5613,0.4897,0.9565,0.9511,170.2,165.72,False,False,False,False,False
3.793,True,True,0.0198,0.0904,0.0978,0.5167,0.5613,0.4895,0.9565,0.9511,170.16,165.68,False,False,False,False,False
3.828,True,True,0.0197,0.0904,0.0978,0.5168,0.5612,0.4895,0.9565,0.951,170.15,165.69,False,False,False,False,False
3.862,True,True,0.0194,0.0905,0.0979,0.5168,0.5613,0.4896,0.9565,0.9508,170.25,165.59,False,False,False,False,False
3.897,True,True,0.019,0.0906,0.0979,0.5168,0.5613,0.4896,0.9566,0.9508,170.24,165.63,False,False,False,False,False
3.931,True,True,0.0169,0.0907,0.0979,0.5168,0.5614,0.4896,0.9566,0.9505,170.28,165.43,False,False,False,False,False
3.966,True,True,0.0145,0.0907,0.098,0.5168,0.5613,0.4896,0.9566,0.9506,170.33,165.45,False,False,False,False,False
4.0,True,True,0.0166,0.0908,0.0981,0.5168,0.5614,0.4898,0.9566,0.9506,170.4,165.39,False,False,False,False,False
4.034,True,True,0.0194,0.0908,0.0982,0.5169,0.5614,0.4898,0.9566,0.9506,170.48,165.29,False,False,False,False,False
4.069,True,True,0.0198,0.0908,0.0983,0.517,0.5616,0.4898,0.9566,0.9506,170.5,165.29,False,False,False,False,False
4.103,True,True,0.0201,0.0908,0.0983,0.517,0.5616,0.4898,0.9566,0.9506,170.53,165.31,False,False,False,False,False
4.138,True,True,0.0206,0.0908,0.0983,0.5172,0.5617,0.4898,0.9566,0.9506,170.5,165.33,False,False,False,False,False
4.172,True,True,0.0224,0.0907,0.0983,0.5172,0.5617,0.4897,0.9567,0.9506,170.53,165.34,False,False,False,False,False
4.207,True,True,0.0208,0.0908,0.0982,0.5174,0.5617,0.4896,0.9567,0.9506,170.52,165.42,False,False,False,False,False
4.241,True,True,0.0196,0.0909,0.0983,0.5174,0.5617,0.4896,0.9567,0.9506,170.57,165.31,False,False,False,False,False
4.276,True,True,0.0189,0.091,0.0986,0.5174,0.5618,0.4896,0.9567,0.9506,170.63,165.22,False,False,False,False,False
4.31,True,True,0.0176,0.0911,0.0986,0.5177,0.5619,0.4896,0.9567,0.9506,170.62,165.31,False,False,False,False,False
4.345,True,True,0.0159,0.0912,0.0981,0.5178,0.5619,0.4896,0.9567,0.9506,170.58,165.38,False,False,False,False,False
4.379,True,True,0.0157,0.0913,0.0978,0.518,0.5619,0.4895,0.9567,0.9506,170.52,165.38,False,False,False,False,False
4.414,True,True,0.0167,0.0912,0.0979,0.5182,0.5619,0.4895,0.9567,0.9506,170.54,165.31,False,False,False,False,False
4.448,True,True,0.0175,0.0911,0.0982,0.5183,0.562,0.4895,0.9567,0.9506,170.6,165.27,False,False,False,False,False
4.483,True,True,0.0179,0.091,0.0979,0.5185,0.5621,0.4896,0.9567,0.9506,170.5,165.28,False,False,False,False,False
4.517,True,True,0.0171,0.091,0.0976,0.5187,0.5621,0.4896,0.9567,0.9506,170.43,165.34,False,False,False,False,False
4.552,True,True,0.0167,0.091,0.0974,0.519,0.562,0.4895,0.9567,0.9506,170.33,165.34,False,False,False,False,False
4.586,True,True,0.0145,0.0911,0.0973,0.519,0.5618,0.4893,0.9566,0.9506,170.35,165.35,False,False,False,False,False
4.621,True,True,0.0135,0.0912,0.0972,0.5191,0.5618,0.4894,0.9566,0.9505,170.37,165.35,False,False,False,False,False
4.655,True,True,0.0124,0.0913,0.0972,0.5192,0.5618,0.4893,0.9567,0.9505,170.33,165.29,False,False,False,False,False
4.69,True,True,0.0114,0.0914,0.0971,0.5193,0.5618,0.4893,0.9567,0.9505,170.37,165.26,False,False,False,False,False
4.724,True,True,0.011,0.0914,0.0971,0.5194,0.5617,0.4892,0.9567,0.9505,170.34,165.24,False,False,False,False,False
4.759,True,True,0.0117,0.0914,0.0971,0.5195,0.5617,0.4893,0.9567,0.9505,170.36,165.19,False,False,False,False,False
4.793,True,True,0.0129,0.0914,0.0972,0.5195,0.5617,0.4892,0.9567,0.9505,170.36,165.13,False,False,False,False,False
4.828,True,True,0.0137,0.0916,0.0971,0.5197,0.5617,0.4892,0.9567,0.9505,170.44,165.07,False,False,False,False,False
4.862,True,True,0.0152,0.0915,0.0971,0.5197,0.5617,0.4893,0.9567,0.9504,170.43,165.07,False,False,False,False,False
4.897,True,True,0.0139,0.0916,0.0972,0.5199,0.5616,0.489,0.9568,0.9504,170.37,165.06,False,False,False,False,False
4.931,True,True,0.0126,0.0922,0.0968,0.5205,0.5616,0.489,0.9567,0.9504,170.32,165.21,False,False,False,False,False
4.966,True,True,0.0132,0.0916,0.0963,0.5207,0.5616,0.489,0.9567,0.9506,170.22,165.23,False,False,False,False,False
5.0,True,True,0.0148,0.0915,0.0964,0.5208,0.5619,0.4891,0.9567,0.9504,170.17,165.26,False,False,False,False,False
5.034,True,True,0.0159,0.0914,0.0964,0.5209,0.5619,0.4891,0.9567,0.9504,170.16,165.22,False,False,False,False,False
5.069,True,True,0.0167,0.0914,0.0965,0.521,0.5619,0.4891,0.9568,0.9504,170.19,165.17,False,False,False,False,False
5.103,True,True,0.017,0.0914,0.0965,0.5211,0.5619,0.489,0.9568,0.9504,170.21,165.12,False,False,False,False,False
5.138,True,True,0.017,0.0913,0.0966,0.5213,0.5619,0.489,0.9568,0.9504,170.26,165.06,False,False,False,False,False
5.172,True,True,0.0166,0.0912,0.0967,0.5213,0.5619,0.489,0.9568,0.9503,170.29,164.98,False,False,False,False,False
5.207,True,True,0.0163,0.0911,0.0967,0.5215,0.5619,0.4889,0.9568,0.9504,170.26,165.02,False,False,False,False,False
5.241,True,True,0.0155,0.0911,0.0968,0.5216,0.5618,0.4889,0.9567,0.9503,170.35,164.95,False,False,False,False,False
5.276,True,True,0.0144,0.0911,0.0971,0.5219,0.5619,0.4889,0.9567,0.9504,170.4,164.92,False,False,False,False,False
5.31,True,True,0.0147,0.0909,0.0973,0.522,0.562,0.4889,0.9568,0.9504,170.44,164.99,False,False,False,False,False
5.345,True,True,0.0148,0.0909,0.0975,0.5221,0.5622,0.4889,0.9567,0.9504,170.51,165.07,False,False,False,False,False
5.379,True,True,0.0152,0.0908,0.0976,0.5222,0.5623,0.4889,0.9567,0.9504,170.53,165.17,False,False,False,False,False
5.414,True,True,0.0164,0.0906,0.0977,0.5223,0.5624,0.4888,0.9567,0.9504,170.54,165.18,False,False,False,False,False
5.448,True,True,0.0146,0.0905,0.0978,0.5225,0.5624,0.4888,0.9568,0.9504,170.54,165.29,False,False,False,False,False
5.483,True,True,0.0144,0.0904,0.0978,0.5227,0.5625,0.4888,0.9568,0.9504,170.44,165.31,False,False,False,False,False
5.517,True,True,0.0143,0.0904,0.0979,0.5227,0.5625,0.4887,0.9568,0.9504,170.34,165.32,False,False,False,False,False
5.552,True,True,0.0141,0.0904,0.0978,0.523,0.5626,0.4888,0.9568,0.9504,170.29,165.39,False,False,False,False,False
5.586,True,True,0.0136,0.0903,0.0978,0.523,0.5626,0.4888,0.9568,0.9505,170.25,165.42,False,False,False,False,False
5.621,True,True,0.0197,0.0903,0.0977,0.5231,0.5626,0.4892,0.9567,0.9505,170.21,165.45,False,False,False,False,False
5.655,True,True,0.0248,0.0902,0.0977,0.5232,0.5626,0.4893,0.9566,0.9505,170.18,165.49,False,False,False,False,False
5.69,True,True,0.0283,0.0901,0.0973,0.5233,0.5626,0.4896,0.9566,0.9505,170.18,165.68,False,False,False,False,False
5.724,True,True,0.0347,0.0899,0.0964,0.5234,0.5626,0.4897,0.9566,0.9506,170.17,165.9,False,False,False,False,False
5.759,True,True,0.0382,0.09,0.0964,0.5236,0.5626,0.4898,0.9566,0.9506,170.15,166.15,False,False,False,False,False
5.793,True,True,0.0391,0.0899,0.0959,0.5237,0.5626,0.4897,0.9566,0.9505,170.1,166.09,False,False,False,False,False
5.828,True,True,0.0392,0.0898,0.0954,0.5237,0.5626,0.4897,0.9566,0.9506,170.1,166.15,False,False,False,False,False
5.862,True,True,0.0392,0.0898,0.0955,0.5239,0.5625,0.4897,0.9566,0.9506,170.1,166.23,False,False,False,False,False
5.897,True,True,0.0398,0.0897,0.0953,0.524,0.5625,0.4897,0.9566,0.9505,170.09,166.13,False,False,False,False,False
5.931,True,True,0.0398,0.0896,0.0951,0.524,0.5624,0.4898,0.9566,0.9505,170.08,166.12,False,False,False,False,False
5.966,True,True,0.0332,0.0896,0.095,0.524,0.5624,0.4898,0.9565,0.9506,170.06,166.12,False,False,False,False,False
6.0,True,True,0.0314,0.0895,0.0949,0.524,0.5623,0.4897,0.9565,0.9505,170.06,166.06,False,False,False,False,False
6.034,True,True,0.0284,0.0895,0.0948,0.524,0.5623,0.4899,0.9564,0.9507,170.06,166.06,False,False,False,False,False
6.069,True,True,0.0299,0.0894,0.0948,0.5241,0.5622,0.4897,0.9564,0.9506,170.02,165.96,False,False,False,False,False
6.103,True,True,0.0296,0.0894,0.0947,0.5241,0.5622,0.4897,0.9564,0.9506,170.02,165.96,False,False,False,False,False
6.138,True,True,0.0302,0.0894,0.0947,0.5241,0.5621,0.4897,0.9564,0.9506,169.99,165.85,False,False,False,False,False
6.172,True,True,0.0298,0.0894,0.0947,0.5241,0.5621,0.4897,0.9564,0.9507,169.97,165.86,False,False,False,False,False
6.207,True,True,0.0283,0.0892,0.0947,0.5241,0.5621,0.4897,0.9563,0.9507,169.96,165.85,False,False,False,False,False
6.241,True,True,0.0287,0.0892,0.0947,0.5241,0.5621,0.4897,0.9563,0.9507,169.94,165.87,False,False,False,False,False
6.276,True,True,0.0274,0.0891,0.0947,0.5241,0.5621,0.4897,0.9563,0.9506,169.92,165.8,False,False,False,False,False
6.31,True,True,0.0277,0.0892,0.0946,0.5241,0.5621,0.4897,0.9563,0.9507,169.86,165.82,False,False,False,False,False
6.345,True,True,0.028,0.0893,0.0946,0.5241,0.5621,0.4897,0.9563,0.9507,169.81,165.83,False,False,False,False,False
6.379,True,True,0.0297,0.0893,0.0946,0.5241,0.5621,0.4898,0.9563,0.9508,169.78,165.87,False,False,False,False,False
6.414,True,True,0.0298,0.0893,0.0947,0.5241,0.5621,0.4898,0.9563,0.9508,169.71,165.9,False,False,False,False,False
6.448,True,True,0.0286,0.0894,0.0955,0.5241,0.562,0.4897,0.9563,0.9508,169.6,165.8,False,False,False,False,False
6.483,True,True,0.0279,0.0896,0.0962,0.5239,0.5619,0.4897,0.9563,0.9509,169.55,165.75,False,False,False,False,False
6.517,True,True,0.0288,0.0897,0.0963,0.5239,0.5619,0.4897,0.9563,0.9508,169.43,165.73,False,False,False,False,False
6.552,True,True,0.0283,0.0899,0.0967,0.5238,0.5617,0.4897,0.9563,0.9511,169.42,165.65,False,False,False,False,False
6.586,True,True,0.0253,0.09,0.097,0.5237,0.5616,0.4897,0.9562,0.951,169.4,165.58,False,False,False,False,False
6.621,True,True,0.0326,0.0902,0.0972,0.5235,0.5615,0.4896,0.9562,0.951,169.41,165.51,False,False,False,False,False
6.655,True,True,0.0314,0.0902,0.0973,0.5235,0.5615,0.4896,0.9563,0.9511,169.42,165.47,False,False,False,False,False
6.69,True,True,0.0321,0.09,0.0972,0.5235,0.5615,0.4896,0.9563,0.9509,169.36,165.55,False,False,False,False,False
6.724,True,True,0.0357,0.09,0.0973,0.5232,0.5614,0.4896,0.9564,0.9514,169.4,165.51,False,False,False,False,False
6.759,True,True,0.0414,0.0899,0.0971,0.5231,0.5614,0.4896,0.9563,0.9511,169.35,165.58,False,False,False,False,False
6.793,True,True,0.0361,0.0899,0.0978,0.5226,0.5614,0.4896,0.9563,0.9512,169.46,165.37,False,False,False,False,False
6.828,True,True,0.0415,0.0901,0.0983,0.5223,0.5615,0.4896,0.9564,0.9511,169.59,165.44,False,False,False,False,False
6.862,True,True,0.0447,0.0902,0.0989,0.5218,0.5615,0.4896,0.9564,0.9511,169.72,165.19,False,False,False,False,False
6.897,True,True,0.0458,0.0902,0.0992,0.5216,0.5615,0.4898,0.9563,0.951,169.85,165.19,False,False,False,False,False
6.931,True,True,0.0486,0.0903,0.0998,0.5214,0.5615,0.4898,0.9563,0.9508,169.95,164.99,False,False,False,False,False
6.966,True,True,0.0519,0.0902,0.0998,0.5211,0.5615,0.4898,0.9563,0.9508,170.08,165.03,False,False,False,False,False
7.0,True,True,0.054,0.0902,0.1006,0.5209,0.5615,0.4896,0.9563,0.9506,170.14,164.83,False,False,False,False,False
7.034,True,True,0.0558,0.09,0.0997,0.5208,0.5616,0.4898,0.9563,0.9507,170.26,164.9,False,False,False,False,False
7.069,True,True,0.0561,0.09,0.0996,0.5207,0.5616,0.4898,0.9563,0.9507,170.26,164.96,False,False,False,False,False
7.103,True,True,0.0564,0.0901,0.0995,0.5206,0.5616,0.4898,0.9564,0.9507,170.28,165.02,False,False,False,False,False
7.138,True,True,0.0545,0.0902,0.0997,0.5205,0.5616,0.4896,0.9564,0.9506,170.27,164.92,False,False,False,False,False
